VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2000,4.942843684,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2001,5.33475235,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2002,5.640529379,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2003,5.712297844,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2004,5.98864927,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2005,6.285514866,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2006,6.546699416,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2007,6.197345336,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2008,6.179989636,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2009,5.586969133,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2010,5.859596631,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2011,6.189319381,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2012,6.213039197,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2013,7.173428999,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2014,8.755932209,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2015,9.470935425,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2016,8.765441972,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2017,9.091004835,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2018,9.138900672,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2019,10.335729249,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2020,9.1045349,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Hungary,2021,9.780839208,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2000,167.46399712,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2001,185.609765351,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2002,167.929823331,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2003,165.268479375,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2004,182.30526178,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2005,62.549008198,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2006,41.970729307,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2007,29.290419927,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2008,26.115965147,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2009,16.355978683,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2010,14.746889765,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2011,13.15756287,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2012,12.464676755,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2013,12.901139985,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2014,13.797872063,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2015,13.861587096,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2016,14.5563121,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2017,15.279943402,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2018,16.237612843,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2019,16.632355655,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2020,15.528629133,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iceland,2021,16.800128639,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2000,19.496638387,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2001,18.773217354,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2002,18.800464056,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2003,19.139780057,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2004,21.655237459,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2005,22.530589871,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2006,24.421112075,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2007,25.062108331,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2008,25.042924899,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2009,25.621031862,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2010,26.378486885,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2011,27.193656787,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2012,27.866924761,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2013,28.401270657,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2014,29.691469004,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2015,31.462839384,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2016,33.230422424,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2017,35.052083928,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2018,37.353104358,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2019,35.627586306,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2020,33.083413126,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,India,2021,38.311427049,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2000,21.888453841,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2001,15.610571176,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2002,11.762583149,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2003,9.738057432,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2004,8.727557493,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2005,8.312581512,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2006,9.39195854,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2007,10.609419081,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2008,12.360702784,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2009,13.765566288,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2010,15.563455401,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2011,18.407541119,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2012,21.252222623,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2013,24.285441665,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2014,27.988446693,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2015,31.712116914,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2016,37.700290984,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2017,39.638974199,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2018,42.080117954,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2019,43.322645683,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2020,41.639809281,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Indonesia,2021,45.106210953,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2000,92.685750239,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2001,91.262472104,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2002,110.793079103,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2003,115.584747278,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2004,122.675439542,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2005,135.495891159,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2006,140.401056556,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2007,153.49088377,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2008,153.715502975,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2009,141.847859678,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2010,154.887178582,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2011,162.198321532,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2012,142.408898653,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2013,145.984255358,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2014,137.998598432,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2015,108.03890888,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2016,128.187678532,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2017,140.636366126,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2018,142.623978611,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2019,124.488807765,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2020,135.885854796,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iran (Islamic Republic of),2021,142.198646298,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2000,7.294372162,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2001,7.037205056,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2002,6.619189609,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2003,5.400435509,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2004,7.495760973,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2005,8.456309085,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2006,9.349667822,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2007,10.163565204,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2008,12.601209566,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2009,11.815115105,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2010,15.235331908,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2011,21.191888232,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2012,27.271027182,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2013,33.617199179,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2014,40.277455062,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2015,37.923235202,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2016,39.718728288,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2017,19.147094907,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2018,18.240845004,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2019,18.706607433,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2020,17.187800044,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Iraq,2021,19.78833408,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2000,156.051446175,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2001,201.627745524,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2002,255.775876079,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2003,285.138709263,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2004,354.965539992,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2005,476.780857684,US$/m3,E,False
Water use,Pressure on water resources,SDG 6.4.1. Industrial Water Use Efficiency,Ireland,2006,708.573013009,US$/m3,E,False
