"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Total","Establishment size (Aggregate): 1-4 persons","2012",97.781,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Total","Establishment size (Aggregate): 5-49 persons","2012",93.265,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Total","Establishment size (Aggregate): 50+ persons","2012",78.435,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Total","Establishment size (Aggregate): Not stated","2012",92.032,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): Total","2012",89.115,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): 1-4 persons","2012",85.186,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): 5-49 persons","2012",86.722,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): 50+ persons","2012",69.608,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): Not stated","2012",91.311,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 2 ~ medium","Establishment size (Aggregate): Total","2012",97.105,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 2 ~ medium","Establishment size (Aggregate): 1-4 persons","2012",97.999,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 2 ~ medium","Establishment size (Aggregate): 5-49 persons","2012",95.86,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 2 ~ medium","Establishment size (Aggregate): 50+ persons","2012",78.158,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 2 ~ medium","Establishment size (Aggregate): Not stated","2012",92.181,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 1 ~ low","Establishment size (Aggregate): Total","2012",97.554,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 1 ~ low","Establishment size (Aggregate): 1-4 persons","2012",98.691,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 1 ~ low","Establishment size (Aggregate): 5-49 persons","2012",98.292,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 1 ~ low","Establishment size (Aggregate): 50+ persons","2012",89.152,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Skill level 1 ~ low","Establishment size (Aggregate): Not stated","2012",93.425,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Not elsewhere classified","Establishment size (Aggregate): Total","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Male","Occupation (Skill level): Not elsewhere classified","Establishment size (Aggregate): Not stated","2012",100,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Total","Establishment size (Aggregate): Total","2012",98.666,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Total","Establishment size (Aggregate): 1-4 persons","2012",99.128,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Total","Establishment size (Aggregate): 5-49 persons","2012",95.326,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Total","Establishment size (Aggregate): 50+ persons","2012",61.815,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Total","Establishment size (Aggregate): Not stated","2012",97.854,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Congo, Democratic Republic of the","LFS - Survey on Employment and household's living conditions","Informal employment rate by sex, occupation and establishment size (%)","Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","Establishment size (Aggregate): Total","2012",91.144,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
