VariableGroup,Subgroup,Variable,Area,Year,Value,Unit,Symbol,IsAggregate
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Equatorial Guinea,2022,284.463208561,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eritrea,2022,41.99589342,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Estonia,2022,289.059500485,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Eswatini,2022,61.831297322,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ethiopia,2022,46.540097601,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Fiji,2022,110.545027831,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Finland,2022,324.746394896,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,France,2022,364.17051739,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gabon,2022,70.841414864,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Gambia,2022,25.40859272,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Georgia,2022,25.344731598,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Germany,2022,222.877661844,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ghana,2022,100.605807126,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Greece,2022,91.143428847,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Grenada,2022,60.648365498,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guatemala,2022,60.183276655,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea,2022,22.950474401,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guinea-Bissau,2022,22.774293635,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Guyana,2022,45.457088604,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Haiti,2022,35.376772816,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Honduras,2022,49.661759636,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Hungary,2022,139.976600093,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iceland,2022,183.707435313,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,India,2022,27.564530186,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Indonesia,2022,20.233214981,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iran (Islamic Republic of),2022,37.364697533,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Iraq,2022,10.353503611,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ireland,2022,243.133983986,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Israel,2022,297.796258689,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Italy,2022,144.505539313,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Jamaica,2022,26.652056301,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Japan,2022,243.090615712,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Jordan,2022,54.408891852,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Kazakhstan,2022,25.226503662,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Kenya,2022,108.915531237,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Kuwait,2022,162.221908575,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Kyrgyzstan,2022,19.790465415,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Lao People's Democratic Republic,2022,76.962305604,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Latvia,2022,228.357450523,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Lebanon,2022,108.333109642,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Lesotho,2022,60.056807813,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Liberia,2022,5.851378854,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Libya,2022,37.748224851,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Liechtenstein,2022,486.793180967,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Lithuania,2022,246.101473431,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Luxembourg,2022,1343.99476173,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Madagascar,2022,16.61069566,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Malawi,2022,41.479119405,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Malaysia,2022,152.88783556,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Maldives,2022,779.494548636,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mali,2022,67.073007489,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Malta,2022,324.558899405,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mauritania,2022,36.998695852,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mauritius,2022,27.948379837,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mexico,2022,57.842688034,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Monaco,2022,1060.218816314,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mongolia,2022,136.538850665,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Montenegro,2022,26.320656109,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Morocco,2022,72.606750855,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Mozambique,2022,22.578547271,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Myanmar,2022,9.562277684,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Namibia,2022,106.532972066,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Nepal,2022,117.624382825,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Netherlands (Kingdom of the),2022,290.374273726,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,New Zealand,2022,279.343497365,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Nicaragua,2022,37.938672971,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Niger,2022,28.402059317,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Nigeria,2022,48.608939927,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,North Macedonia,2022,22.250339371,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Norway,2022,258.92927578,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Oman,2022,362.619756686,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Pakistan,2022,22.19769361,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Palestine,2022,38.447927094,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Panama,2022,65.119642722,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Papua New Guinea,2022,44.531390147,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Paraguay,2022,63.765068017,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Peru,2022,36.900927413,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Philippines,2022,27.711247531,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Poland,2022,182.497040943,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Portugal,2022,171.837079951,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Puerto Rico,2022,65.777441084,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Qatar,2022,115.147502679,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Republic of Korea,2022,153.508926227,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Republic of Moldova,2022,33.858022766,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Romania,2022,111.877941079,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Russian Federation,2022,49.021846268,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Rwanda,2022,26.66931497,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Saint Kitts and Nevis,2022,42.553231243,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Saint Lucia,2022,113.706765402,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Saint Vincent and the Grenadines,2022,70.826555378,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Sao Tome and Principe,2022,19.132852134,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Saudi Arabia,2022,91.018849252,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Senegal,2022,52.350989764,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Serbia,2022,39.513416275,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Seychelles,2022,153.644467166,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Sierra Leone,2022,15.570388297,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Singapore,2022,1378.955278781,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Slovakia,2022,202.530480499,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Slovenia,2022,179.4143923,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Somalia,2022,178.04124683,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,South Africa,2022,67.554240098,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,South Sudan,2022,11.317360531,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Spain,2022,209.020940218,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Sri Lanka,2022,62.58306815,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Sudan,2022,53.820902013,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Suriname,2022,41.515440523,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Sweden,2022,566.88858177,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Switzerland,2022,624.042546316,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Syrian Arab Republic,2022,5.636878222,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Tajikistan,2022,6.644890535,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Thailand,2022,97.540674606,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Timor-Leste,2022,8.125490172,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Togo,2022,31.087826355,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Trinidad and Tobago,2022,45.86416588,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Tunisia,2022,38.400868223,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Turkmenistan,2022,37.070859226,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Türkiye,2022,91.598676242,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Uganda,2022,54.627832969,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Ukraine,2022,28.368348878,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,United Arab Emirates,2022,97.420523411,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,United Kingdom of Great Britain and Northern Ireland,2022,382.090462175,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,United Republic of Tanzania,2022,49.705113722,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,United States of America,2022,300.913568433,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Uruguay,2022,97.158400845,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Uzbekistan,2022,21.804393085,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Venezuela (Bolivarian Republic of),2022,8.895404196,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Viet Nam,2022,136.137130445,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Yemen,2022,43.393185735,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Zambia,2022,51.054235203,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Services Water Use Efficiency,Zimbabwe,2022,17.128850165,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Afghanistan,2022,0.599198878,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Albania,2022,13.710036831,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Algeria,2022,14.321810365,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Angola,2022,133.451380086,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Antigua and Barbuda,2022,117.180775514,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Argentina,2022,13.312724739,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Armenia,2022,3.877368978,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Australia,2022,80.304776885,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Austria,2022,157.370878557,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Azerbaijan,2022,3.972730751,US$/m3,E,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Bahrain,2022,80.287189243,US$/m3,I,false
Water use,Pressure on water resources,SDG 6.4.1. Water Use Efficiency,Bangladesh,2022,9.543329277,US$/m3,I,false
