,year,region_sdg,stat,amount
1317,2003,Northern Africa and Western Asia,wat_pop_basal_sub_r,-187965738.26194173
1318,2003,Oceania,wat_pop_basal_sub_r,-3243693.2505048164
1319,2003,Sub-Saharan Africa,wat_pop_basal_sub_r,-368490181.158604
1320,2004,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1321,2004,Central and Southern Asia,wat_pop_basal_sub_r,-1975861410.0130568
1322,2004,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-896487555.5071567
1323,2004,Europe and Northern America,wat_pop_basal_sub_r,-336874649.0479195
1324,2004,Latin America and the Caribbean,wat_pop_basal_sub_r,-715443332.2078153
1325,2004,Northern Africa and Western Asia,wat_pop_basal_sub_r,-194785609.88319984
1326,2004,Oceania,wat_pop_basal_sub_r,-3298940.7062682817
1327,2004,Sub-Saharan Africa,wat_pop_basal_sub_r,-393146748.69271034
1328,2005,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1329,2005,Central and Southern Asia,wat_pop_basal_sub_r,-2006322166.4180708
1330,2005,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-929356150.4863138
1331,2005,Europe and Northern America,wat_pop_basal_sub_r,-308447739.757943
1332,2005,Latin America and the Caribbean,wat_pop_basal_sub_r,-737958128.6207314
1333,2005,Northern Africa and Western Asia,wat_pop_basal_sub_r,-202041009.54003102
1334,2005,Oceania,wat_pop_basal_sub_r,-3353970.4010982537
1335,2005,Sub-Saharan Africa,wat_pop_basal_sub_r,-419474817.85678977
1336,2006,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1337,2006,Central and Southern Asia,wat_pop_basal_sub_r,-2034356297.7326326
1338,2006,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-964536163.7248466
1339,2006,Europe and Northern America,wat_pop_basal_sub_r,-280254026.6364689
1340,2006,Latin America and the Caribbean,wat_pop_basal_sub_r,-760625456.9380884
1341,2006,Northern Africa and Western Asia,wat_pop_basal_sub_r,-208192983.8306916
1342,2006,Oceania,wat_pop_basal_sub_r,-3411061.2225688794
1343,2006,Sub-Saharan Africa,wat_pop_basal_sub_r,-447445054.77854586
1344,2007,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1345,2007,Central and Southern Asia,wat_pop_basal_sub_r,-2060572083.3702497
1346,2007,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1000853121.0272219
1347,2007,Europe and Northern America,wat_pop_basal_sub_r,-252337013.5927121
1348,2007,Latin America and the Caribbean,wat_pop_basal_sub_r,-783418024.3901079
1349,2007,Northern Africa and Western Asia,wat_pop_basal_sub_r,-213545067.19293728
1350,2007,Oceania,wat_pop_basal_sub_r,-3468613.628940918
1351,2007,Sub-Saharan Africa,wat_pop_basal_sub_r,-476037692.64292204
1352,2008,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1353,2008,Central and Southern Asia,wat_pop_basal_sub_r,-2085155095.1503062
1354,2008,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1038278355.2434157
1355,2008,Europe and Northern America,wat_pop_basal_sub_r,-218640653.27367914
1356,2008,Latin America and the Caribbean,wat_pop_basal_sub_r,-805478150.2545346
1357,2008,Northern Africa and Western Asia,wat_pop_basal_sub_r,-217495752.57874453
1358,2008,Oceania,wat_pop_basal_sub_r,-3527417.636120432
1359,2008,Sub-Saharan Africa,wat_pop_basal_sub_r,-506746617.6836034
1360,2009,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1361,2009,Central and Southern Asia,wat_pop_basal_sub_r,-2101829939.090065
1362,2009,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1076878142.2695916
1363,2009,Europe and Northern America,wat_pop_basal_sub_r,-191105101.7713083
1364,2009,Latin America and the Caribbean,wat_pop_basal_sub_r,-827628667.3124503
1365,2009,Northern Africa and Western Asia,wat_pop_basal_sub_r,-222433881.6153376
1366,2009,Oceania,wat_pop_basal_sub_r,-3583616.9171626624
1367,2009,Sub-Saharan Africa,wat_pop_basal_sub_r,-540131650.0006686
1368,2010,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1369,2010,Central and Southern Asia,wat_pop_basal_sub_r,-2117160290.3707807
1370,2010,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1116595299.0071344
1371,2010,Europe and Northern America,wat_pop_basal_sub_r,-163294395.99971843
1372,2010,Latin America and the Caribbean,wat_pop_basal_sub_r,-850182002.7134447
1373,2010,Northern Africa and Western Asia,wat_pop_basal_sub_r,-227038851.13728604
1374,2010,Oceania,wat_pop_basal_sub_r,-3637662.2247822727
1375,2010,Sub-Saharan Africa,wat_pop_basal_sub_r,-575597444.9082085
1376,2011,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1377,2011,Central and Southern Asia,wat_pop_basal_sub_r,-2129884138.2073555
1378,2011,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1157277540.7816718
1379,2011,Europe and Northern America,wat_pop_basal_sub_r,-135503524.67103493
1380,2011,Latin America and the Caribbean,wat_pop_basal_sub_r,-873121917.7385095
1381,2011,Northern Africa and Western Asia,wat_pop_basal_sub_r,-231680261.839189
1382,2011,Oceania,wat_pop_basal_sub_r,-3689999.8783271154
1383,2011,Sub-Saharan Africa,wat_pop_basal_sub_r,-612344532.1546595
1384,2012,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1385,2012,Central and Southern Asia,wat_pop_basal_sub_r,-2139290852.491691
1386,2012,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1199129935.4474263
1387,2012,Europe and Northern America,wat_pop_basal_sub_r,-107665977.67801419
1388,2012,Latin America and the Caribbean,wat_pop_basal_sub_r,-896272487.2665004
1389,2012,Northern Africa and Western Asia,wat_pop_basal_sub_r,-237751827.553088
1390,2012,Oceania,wat_pop_basal_sub_r,-3739895.2954791775
1391,2012,Sub-Saharan Africa,wat_pop_basal_sub_r,-646011483.9287819
1392,2013,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1393,2013,Central and Southern Asia,wat_pop_basal_sub_r,-2146494057.4034798
1394,2013,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1241789608.0589087
1395,2013,Europe and Northern America,wat_pop_basal_sub_r,-105662266.37659581
1396,2013,Latin America and the Caribbean,wat_pop_basal_sub_r,-899919960.9417931
1397,2013,Northern Africa and Western Asia,wat_pop_basal_sub_r,-244119062.34378573
1398,2013,Oceania,wat_pop_basal_sub_r,-3790642.695952068
1399,2013,Sub-Saharan Africa,wat_pop_basal_sub_r,-684656614.1669016
1400,2014,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1401,2014,Central and Southern Asia,wat_pop_basal_sub_r,-2151145051.7434278
1402,2014,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1285150657.018301
1403,2014,Europe and Northern America,wat_pop_basal_sub_r,-106027770.28161721
1404,2014,Latin America and the Caribbean,wat_pop_basal_sub_r,-903391741.4832486
1405,2014,Northern Africa and Western Asia,wat_pop_basal_sub_r,-249429686.6573367
1406,2014,Oceania,wat_pop_basal_sub_r,-3840621.125016652
1407,2014,Sub-Saharan Africa,wat_pop_basal_sub_r,-727827209.3155563
1408,2015,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1409,2015,Central and Southern Asia,wat_pop_basal_sub_r,-2152980086.570809
1410,2015,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1329483454.389511
1411,2015,Europe and Northern America,wat_pop_basal_sub_r,-106603002.32681796
1412,2015,Latin America and the Caribbean,wat_pop_basal_sub_r,-906697348.8457288
1413,2015,Northern Africa and Western Asia,wat_pop_basal_sub_r,-254054485.36308
1414,2015,Oceania,wat_pop_basal_sub_r,-3889375.702804008
1415,2015,Sub-Saharan Africa,wat_pop_basal_sub_r,-773298412.178256
1416,2016,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1417,2016,Central and Southern Asia,wat_pop_basal_sub_r,-2152508822.866933
1418,2016,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1374875166.779087
1419,2016,Europe and Northern America,wat_pop_basal_sub_r,-107171196.529793
1420,2016,Latin America and the Caribbean,wat_pop_basal_sub_r,-906817836.2994454
1421,2016,Northern Africa and Western Asia,wat_pop_basal_sub_r,-258935630.9884867
1422,2016,Oceania,wat_pop_basal_sub_r,-3937181.6670744554
1423,2016,Sub-Saharan Africa,wat_pop_basal_sub_r,-821366514.0754985
1424,2017,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1425,2017,Central and Southern Asia,wat_pop_basal_sub_r,-2150173132.226004
1426,2017,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1420961778.8665128
1427,2017,Europe and Northern America,wat_pop_basal_sub_r,-107760033.73256218
1428,2017,Latin America and the Caribbean,wat_pop_basal_sub_r,-913293767.742874
1429,2017,Northern Africa and Western Asia,wat_pop_basal_sub_r,-263543281.12679818
1430,2017,Oceania,wat_pop_basal_sub_r,-3983607.2557951626
1431,2017,Sub-Saharan Africa,wat_pop_basal_sub_r,-872015558.2873237
1432,2018,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1433,2018,Central and Southern Asia,wat_pop_basal_sub_r,-2145514545.8282917
1434,2018,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1469117399.4102893
1435,2018,Europe and Northern America,wat_pop_basal_sub_r,-108406178.80928901
1436,2018,Latin America and the Caribbean,wat_pop_basal_sub_r,-917599396.0527089
1437,2018,Northern Africa and Western Asia,wat_pop_basal_sub_r,-268032382.59858927
1438,2018,Oceania,wat_pop_basal_sub_r,-4028549.3391390876
1439,2018,Sub-Saharan Africa,wat_pop_basal_sub_r,-924427491.200195
1440,2019,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1441,2019,Central and Southern Asia,wat_pop_basal_sub_r,-2138751641.8094153
1442,2019,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1516644191.2709935
1443,2019,Europe and Northern America,wat_pop_basal_sub_r,-109027084.02492787
1444,2019,Latin America and the Caribbean,wat_pop_basal_sub_r,-925320781.6367446
1445,2019,Northern Africa and Western Asia,wat_pop_basal_sub_r,-283698406.970396
1446,2019,Oceania,wat_pop_basal_sub_r,-4072665.690661802
1447,2019,Sub-Saharan Africa,wat_pop_basal_sub_r,-979246954.0736816
1448,2020,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1449,2020,Central and Southern Asia,wat_pop_basal_sub_r,-2129596326.5435927
1450,2020,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1565847441.0516303
1451,2020,Europe and Northern America,wat_pop_basal_sub_r,-109561604.72950378
1452,2020,Latin America and the Caribbean,wat_pop_basal_sub_r,-959015250.0805761
1453,2020,Northern Africa and Western Asia,wat_pop_basal_sub_r,-307251552.3381914
1454,2020,Oceania,wat_pop_basal_sub_r,-4128076.7674900442
1455,2020,Sub-Saharan Africa,wat_pop_basal_sub_r,-1037627502.3396659
1456,2021,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1457,2021,Central and Southern Asia,wat_pop_basal_sub_r,-2116933635.4154785
1458,2021,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1615594024.969711
1459,2021,Europe and Northern America,wat_pop_basal_sub_r,-110717783.43730268
1460,2021,Latin America and the Caribbean,wat_pop_basal_sub_r,-968337529.17536
1461,2021,Northern Africa and Western Asia,wat_pop_basal_sub_r,-326284673.6515687
1462,2021,Oceania,wat_pop_basal_sub_r,-4193938.6252413173
1463,2021,Sub-Saharan Africa,wat_pop_basal_sub_r,-1098471394.234439
1464,2022,Australia and New Zealand,wat_pop_basal_sub_r,0.0
1465,2022,Central and Southern Asia,wat_pop_basal_sub_r,-2098701197.6351528
1466,2022,Eastern and South-Eastern Asia,wat_pop_basal_sub_r,-1663116286.8110688
1467,2022,Europe and Northern America,wat_pop_basal_sub_r,-109934806.3676382
1468,2022,Latin America and the Caribbean,wat_pop_basal_sub_r,-960436148.8182019
1469,2022,Northern Africa and Western Asia,wat_pop_basal_sub_r,-333933047.27519155
1470,2022,Oceania,wat_pop_basal_sub_r,-4264007.472692229
1471,2022,Sub-Saharan Africa,wat_pop_basal_sub_r,-1151707446.240676
1472,2000,Australia and New Zealand,wat_pop_basal_sub_u,2477484.6263699615
1473,2000,Central and Southern Asia,wat_pop_basal_sub_u,492832796.78563863
1474,2000,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1130668172.9936645
1475,2000,Europe and Northern America,wat_pop_basal_sub_u,125252810.44546315
1476,2000,Latin America and the Caribbean,wat_pop_basal_sub_u,445801624.53880835
1477,2000,Northern Africa and Western Asia,wat_pop_basal_sub_u,136015915.55761123
1478,2000,Oceania,wat_pop_basal_sub_u,2433121.950169254
1479,2000,Sub-Saharan Africa,wat_pop_basal_sub_u,628882122.4709613
1480,2001,Australia and New Zealand,wat_pop_basal_sub_u,2503451.667456031
1481,2001,Central and Southern Asia,wat_pop_basal_sub_u,511452907.7852753
1482,2001,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1170665594.1818626
1483,2001,Europe and Northern America,wat_pop_basal_sub_u,126096653.34019157
1484,2001,Latin America and the Caribbean,wat_pop_basal_sub_u,455503310.6534731
1485,2001,Northern Africa and Western Asia,wat_pop_basal_sub_u,139701774.57537723
1486,2001,Oceania,wat_pop_basal_sub_u,2483511.415209604
1487,2001,Sub-Saharan Africa,wat_pop_basal_sub_u,656669104.563031
1488,2002,Australia and New Zealand,wat_pop_basal_sub_u,2536741.5645888043
1489,2002,Central and Southern Asia,wat_pop_basal_sub_u,531177797.9961164
1490,2002,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1213169758.1750722
1491,2002,Europe and Northern America,wat_pop_basal_sub_u,126787810.26267283
1492,2002,Latin America and the Caribbean,wat_pop_basal_sub_u,465223488.7552047
1493,2002,Northern Africa and Western Asia,wat_pop_basal_sub_u,143555449.78760898
1494,2002,Oceania,wat_pop_basal_sub_u,2531646.8837197735
1495,2002,Sub-Saharan Africa,wat_pop_basal_sub_u,684094259.5214446
1496,2003,Australia and New Zealand,wat_pop_basal_sub_u,2366779.2212634035
1497,2003,Central and Southern Asia,wat_pop_basal_sub_u,550740997.9289593
1498,2003,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1256472547.6017103
1499,2003,Europe and Northern America,wat_pop_basal_sub_u,127326264.4109002
1500,2003,Latin America and the Caribbean,wat_pop_basal_sub_u,474065007.4915004
1501,2003,Northern Africa and Western Asia,wat_pop_basal_sub_u,147436103.16126534
1502,2003,Oceania,wat_pop_basal_sub_u,2581111.218817076
1503,2003,Sub-Saharan Africa,wat_pop_basal_sub_u,712371738.3298036
1504,2004,Australia and New Zealand,wat_pop_basal_sub_u,2191971.498523527
1505,2004,Central and Southern Asia,wat_pop_basal_sub_u,570445524.9422266
1506,2004,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1300428668.0078287
1507,2004,Europe and Northern America,wat_pop_basal_sub_u,126639440.84946483
1508,2004,Latin America and the Caribbean,wat_pop_basal_sub_u,482811349.49391013
1509,2004,Northern Africa and Western Asia,wat_pop_basal_sub_u,151347537.18410355
1510,2004,Oceania,wat_pop_basal_sub_u,2632189.710479758
1511,2004,Sub-Saharan Africa,wat_pop_basal_sub_u,738943444.8671693
1512,2005,Australia and New Zealand,wat_pop_basal_sub_u,2013983.6545268141
1513,2005,Central and Southern Asia,wat_pop_basal_sub_u,576669385.8166864
1514,2005,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1345116613.1147366
1515,2005,Europe and Northern America,wat_pop_basal_sub_u,126196239.88608813
1516,2005,Latin America and the Caribbean,wat_pop_basal_sub_u,491438646.6026085
1517,2005,Northern Africa and Western Asia,wat_pop_basal_sub_u,155594894.6745739
1518,2005,Oceania,wat_pop_basal_sub_u,2683615.708273489
1519,2005,Sub-Saharan Africa,wat_pop_basal_sub_u,767868652.4223753
1520,2006,Australia and New Zealand,wat_pop_basal_sub_u,1834680.618467412
1521,2006,Central and Southern Asia,wat_pop_basal_sub_u,590416916.3605464
1522,2006,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1390530528.9314055
1523,2006,Europe and Northern America,wat_pop_basal_sub_u,126131285.13111378
1524,2006,Latin America and the Caribbean,wat_pop_basal_sub_u,499910452.62456644
1525,2006,Northern Africa and Western Asia,wat_pop_basal_sub_u,158504408.0897967
1526,2006,Oceania,wat_pop_basal_sub_u,2738287.3651222424
1527,2006,Sub-Saharan Africa,wat_pop_basal_sub_u,797735688.0543123
1528,2007,Australia and New Zealand,wat_pop_basal_sub_u,1654229.1036165708
1529,2007,Central and Southern Asia,wat_pop_basal_sub_u,604088679.2561247
1530,2007,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1436835055.4639173
1531,2007,Europe and Northern America,wat_pop_basal_sub_u,125739659.114921
1532,2007,Latin America and the Caribbean,wat_pop_basal_sub_u,508434870.2622952
1533,2007,Northern Africa and Western Asia,wat_pop_basal_sub_u,160470591.7308966
1534,2007,Oceania,wat_pop_basal_sub_u,2794701.152346131
1535,2007,Sub-Saharan Africa,wat_pop_basal_sub_u,828622765.0423568
1536,2008,Australia and New Zealand,wat_pop_basal_sub_u,1469325.0283831435
1537,2008,Central and Southern Asia,wat_pop_basal_sub_u,617772374.5668619
1538,2008,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1484226597.65543
1539,2008,Europe and Northern America,wat_pop_basal_sub_u,125333404.16334267
1540,2008,Latin America and the Caribbean,wat_pop_basal_sub_u,516720084.32091993
1541,2008,Northern Africa and Western Asia,wat_pop_basal_sub_u,159894789.580684
1542,2008,Oceania,wat_pop_basal_sub_u,2852763.7776371352
1543,2008,Sub-Saharan Africa,wat_pop_basal_sub_u,860938991.961725
1544,2009,Australia and New Zealand,wat_pop_basal_sub_u,1274924.6613831061
1545,2009,Central and Southern Asia,wat_pop_basal_sub_u,632244664.8381393
1546,2009,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1532596621.1411989
1547,2009,Europe and Northern America,wat_pop_basal_sub_u,125043487.81964746
1548,2009,Latin America and the Caribbean,wat_pop_basal_sub_u,524845728.14039236
1549,2009,Northern Africa and Western Asia,wat_pop_basal_sub_u,160835496.9751559
1550,2009,Oceania,wat_pop_basal_sub_u,2908763.2433195175
1551,2009,Sub-Saharan Africa,wat_pop_basal_sub_u,896578278.8878776
1552,2010,Australia and New Zealand,wat_pop_basal_sub_u,1068659.3433085794
1553,2010,Central and Southern Asia,wat_pop_basal_sub_u,647561603.7672606
1554,2010,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1581785883.067503
1555,2010,Europe and Northern America,wat_pop_basal_sub_u,122966285.00073218
1556,2010,Latin America and the Caribbean,wat_pop_basal_sub_u,533006003.0107288
1557,2010,Northern Africa and Western Asia,wat_pop_basal_sub_u,161522313.39306405
1558,2010,Oceania,wat_pop_basal_sub_u,2960881.8306179135
1559,2010,Sub-Saharan Africa,wat_pop_basal_sub_u,934562848.9373682
1560,2011,Australia and New Zealand,wat_pop_basal_sub_u,853508.760363279
1561,2011,Central and Southern Asia,wat_pop_basal_sub_u,663095247.3100239
1562,2011,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1575589219.6444347
1563,2011,Europe and Northern America,wat_pop_basal_sub_u,120848594.26761445
1564,2011,Latin America and the Caribbean,wat_pop_basal_sub_u,541184948.1919391
1565,2011,Northern Africa and Western Asia,wat_pop_basal_sub_u,162493923.42175776
1566,2011,Oceania,wat_pop_basal_sub_u,3010978.312304468
1567,2011,Sub-Saharan Africa,wat_pop_basal_sub_u,972628190.6185976
1568,2012,Australia and New Zealand,wat_pop_basal_sub_u,631494.6007973407
1569,2012,Central and Southern Asia,wat_pop_basal_sub_u,672446937.0581574
1570,2012,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1567714401.465947
1571,2012,Europe and Northern America,wat_pop_basal_sub_u,118692793.08246708
1572,2012,Latin America and the Caribbean,wat_pop_basal_sub_u,549299555.2050912
1573,2012,Northern Africa and Western Asia,wat_pop_basal_sub_u,164281345.14889327
